"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
2.660000000000000e+00	0.000000000000000e+00	-3.814875447497566e-02	3.129319796604681e-02	-3.609422006758178e-03	6.136651540723813e+02	6.965966029677718e-03	6.120264546547240e-03	1.734315874380476e-01	-1.201868770050931e+00	-6.030907462256127e-01	-3.508388271405526e-01	2.538276084590004e-02	2.016223692515351e-02	3.729746041549972e+02	-3.127449367673891e+02	2.142723336914455e+03	6.295340672041215e-01	7.193040662745059e-02	3.283995340422791e-02	-7.593873209924735e-03
2.670000000000000e+00	0.000000000000000e+00	-3.820535155798189e-02	3.057557634162795e-02	-3.297174091432312e-03	6.139208316129552e+02	6.894535977075013e-03	5.914907812233989e-03	1.693340756469840e-01	-1.201652883683411e+00	-6.024167006391280e-01	-3.426990012536221e-01	2.545827892695635e-02	2.039924724722956e-02	3.747778890448417e+02	-3.139505594792305e+02	2.136981488586805e+03	6.232701008035766e-01	7.207549728806774e-02	3.205891187780584e-02	-7.438889235514689e-03
2.680000000000000e+00	0.000000000000000e+00	-3.825891520672216e-02	2.987303254417430e-02	-3.003306123729126e-03	6.141763837554671e+02	6.823506827109821e-03	5.708167362356228e-03	1.653134264732757e-01	-1.201435591035081e+00	-6.017391764557172e-01	-3.346962639762904e-01	2.554177474474912e-02	2.060126046615077e-02	3.765837981533899e+02	-3.151573802561392e+02	2.131237983901967e+03	6.170684622019197e-01	7.221705847731727e-02	3.129158358931983e-02	-7.285713670004816e-03
2.690000000000000e+00	0.000000000000000e+00	-3.830942475107231e-02	2.918857888500897e-02	-2.728339015131483e-03	6.144318106685120e+02	6.752964817213145e-03	5.500360112364746e-03	1.613694324455532e-01	-1.201216764654306e+00	-6.010590108162107e-01	-3.268348057901511e-01	2.563266758982311e-02	2.076873861832393e-02	3.783923256510339e+02	-3.163654043178030e+02	2.125492824250814e+03	6.109285307187088e-01	7.235523682246853e-02	3.053884216223727e-02	-7.134515819160565e-03
2.700000000000000e+00	0.000000000000000e+00	-3.835687864602618e-02	2.852611909256596e-02	-2.472963607576772e-03	6.146871125139219e+02	6.682991248897881e-03	5.291790045915584e-03	1.575020275810071e-01	-1.200996288417092e+00	-6.003770132930575e-01	-3.191211800956400e-01	2.573036337653414e-02	2.090213653929973e-02	3.802034659255185e+02	-3.175746367255716e+02	2.119746011052247e+03	6.048496918593875e-01	7.249018137053093e-02	2.980189442241556e-02	-6.985479127279551e-03
2.710000000000000e+00	0.000000000000000e+00	-3.840129375915315e-02	2.789016545499013e-02	-2.237994672244744e-03	6.149422894473682e+02	6.613662660794844e-03	5.082748525525738e-03	1.537112748723406e-01	-1.200774057275412e+00	-5.996939663455106e-01	-3.115645986350783e-01	2.583425555810600e-02	2.100188761702658e-02	3.820172135755784e+02	-3.187850823854165e+02	2.113997545751937e+03	5.988313372875649e-01	7.262204320816254e-02	2.908225482203923e-02	-6.838805668680681e-03
2.720000000000000e+00	0.000000000000000e+00	-3.844266083480890e-02	2.727163644239967e-02	-2.021894276741425e-03	6.151973416529482e+02	6.545057021832215e-03	4.873545343450837e-03	1.499964529806303e-01	-1.200549966567735e+00	-5.990107004243376e-01	-3.041823611790323e-01	2.594378556032326e-02	2.106800058347270e-02	3.838335631825408e+02	-3.199967460451835e+02	2.108247429755791e+03	5.928728640517520e-01	7.275096783046617e-02	2.837973350567335e-02	-6.694838663104315e-03
2.730000000000000e+00	0.000000000000000e+00	-3.848096558873390e-02	2.666403759797988e-02	-1.823092155403030e-03	6.154522693189385e+02	6.477239202893746e-03	4.664519060960565e-03	1.463562252450716e-01	-1.200323929066679e+00	-5.983281608697484e-01	-2.969650855257583e-01	2.605842589469426e-02	2.110145486725451e-02	3.856525098260306e+02	-3.212096318834318e+02	2.102495664499937e+03	5.869736770950834e-01	7.287713631585901e-02	2.769251653923153e-02	-6.553610131156387e-03
2.740000000000000e+00	0.000000000000000e+00	-3.851621599378968e-02	2.606759839036692e-02	-1.641069712432851e-03	6.157070726213644e+02	6.410264624313191e-03	4.455993403921376e-03	1.427895031527893e-01	-1.200095872476638e+00	-5.976472661955389e-01	-2.898950774675202e-01	2.617764301598008e-02	2.110363773618800e-02	3.874740489272947e+02	-3.224237438963157e+02	2.096742251482669e+03	5.811331878113917e-01	7.300073995061736e-02	2.701929619421471e-02	-6.415024225877879e-03
2.750000000000000e+00	0.000000000000000e+00	-3.854842953888205e-02	2.548259442996349e-02	-1.475361259510991e-03	6.159617517362849e+02	6.344184648515853e-03	4.248276414467859e-03	1.392952976249210e-01	-1.199865732327826e+00	-5.969688908535665e-01	-2.829581705486343e-01	2.630091261160597e-02	2.107584455746965e-02	3.892981760487263e+02	-3.236390860526554e+02	2.090987192236969e+03	5.753508130329227e-01	7.312196498154169e-02	2.635904368999009e-02	-6.279016612455226e-03
2.760000000000000e+00	0.000000000000000e+00	-3.857763322896129e-02	2.490934746893878e-02	-1.325554015794298e-03	6.162163068397925e+02	6.279046580018561e-03	4.041660451002673e-03	1.358727190166154e-01	-1.199633451976279e+00	-5.962938652337505e-01	-2.761437260654669e-01	2.642771960166142e-02	2.101927879767644e-02	3.911248868938654e+02	-3.248556622939377e+02	2.085230488330509e+03	5.696259750303331e-01	7.324099261595676e-02	2.571100919379088e-02	-6.145554468220255e-03
2.770000000000000e+00	0.000000000000000e+00	-3.860386358502209e-02	2.434822540122866e-02	-1.191288107916409e-03	6.164707381080137e+02	6.214893665429693e-03	3.836422188196616e-03	1.325209771170336e-01	-1.199398982603851e+00	-5.956229756640720e-01	-2.694446330664370e-01	2.655755813890012e-02	2.093505202276584e-02	3.929541773073983e+02	-3.260734765343153e+02	2.079472141365650e+03	5.639581015126924e-01	7.335799902171149e-02	2.507472182071656e-02	-6.014636482650246e-03
2.780000000000000e+00	0.000000000000000e+00	-3.862716664410337e-02	2.379964226253527e-02	-1.072256569987685e-03	6.167250457171087e+02	6.151765093449153e-03	3.632822616988548e-03	1.292393811493481e-01	-1.199162283218218e+00	-5.949569644105739e-01	-2.628573083520135e-01	2.668993160873998e-02	2.082418389807584e-02	3.947860432751579e+02	-3.272925326606077e+02	2.073712152979441e+03	5.583466256274813e-01	7.347315532717909e-02	2.444998963373261e-02	-5.886292857367877e-03
2.790000000000000e+00	0.000000000000000e+00	-3.864759795928861e-02	2.326405823032760e-02	-9.682053435953247e-04	6.169792298432714e+02	6.089695994868393e-03	3.431107044585469e-03	1.260273397707437e-01	-1.198923320652875e+00	-5.942965296773610e-01	-2.563816964747180e-01	2.682435262926309e-02	2.068760218832489e-02	3.966204809241236e+02	-3.285128345323003e+02	2.067950524843623e+03	5.527909859605933e-01	7.358662762125695e-02	2.383689964367080e-02	-5.760585306141269e-03
2.800000000000000e+00	0.000000000000000e+00	-3.866522259970562e-02	2.274197962384092e-02	-8.789332778032383e-04	6.172332906627289e+02	6.028717442570392e-03	3.231505094462447e-03	1.228843610724166e-01	-1.198682069567137e+00	-5.936423256065998e-01	-2.500212697391221e-01	2.696034305121580e-02	2.052614275761196e-02	3.984574865224216e+02	-3.297343859815449e+02	2.062187258664621e+03	5.472906265363328e-01	7.369857695336671e-02	2.323581780922889e-02	-5.637607054883947e-03
2.810000000000000e+00	0.000000000000000e+00	-3.868011515052656e-02	2.223395890407714e-02	-8.042921291521339e-04	6.174872283517431e+02	5.968856451529679e-03	3.034230706362687e-03	1.198100525795754e-01	-1.198438512446139e+00	-5.929949622785186e-01	-2.437830282018499e-01	2.709743395800862e-02	2.034054956941653e-02	4.002970564793243e+02	-3.309571908131595e+02	2.056422356183554e+03	5.418449968174174e-01	7.380915933345421e-02	2.264738903697092e-02	-5.517482841654884e-03
2.820000000000000e+00	0.000000000000000e+00	-3.869235971296801e-02	2.174059467380476e-02	-7.441865616594914e-04	6.177410430866084e+02	5.910135978812308e-03	2.839482136297473e-03	1.168041212514400e-01	-1.198192639600839e+00	-5.923550057114076e-01	-2.376774996715761e-01	2.723516566571632e-02	2.013147468659856e-02	4.021391873452508e+02	-3.321812528046285e+02	2.050655819176227e+03	5.364535517049757e-01	7.391852573198954e-02	2.207253718132696e-02	-5.400368916658453e-03
2.830000000000000e+00	0.000000000000000e+00	-3.870204990429087e-02	2.126253167755857e-02	-6.985741468195309e-04	6.179947350436540e+02	5.852574923575872e-03	2.647441956546178e-03	1.138663734812423e-01	-1.197944449168012e+00	-5.917229778616189e-01	-2.317187397090263e-01	2.737308772307786e-02	1.989947827139849e-02	4.039838758117668e+02	-3.334065757061027e+02	2.044887649453135e+03	5.311157515385482e-01	7.402682207996701e-02	2.151246504459323e-02	-5.286453042244451e-03
2.840000000000000e+00	0.000000000000000e+00	-3.870928854690675e-02	2.080033622029168e-02	-6.674420058119598e-04	6.182483043993617e+02	5.796188158703769e-03	2.458277505543512e-03	1.109967042264258e-01	-1.197693947021643e+00	-5.910993578947286e-01	-2.259242839041610e-01	2.751075917745469e-02	1.964502814585518e-02	4.058311187101092e+02	-3.346331632388456e+02	2.039117848858702e+03	5.258310620894525e-01	7.413418938756226e-02	2.096862935422136e-02	-5.175954546974054e-03
2.850000000000000e+00	0.000000000000000e+00	-3.871415120554499e-02	2.034314079713315e-02	-6.484969911041694e-04	6.185017513457315e+02	5.740987609665043e-03	2.272196750914068e-03	1.081937715817360e-01	-1.197441138939904e+00	-5.904847471236312e-01	-2.203000805539267e-01	2.764778816202603e-02	1.936879556884222e-02	4.076809129397442e+02	-3.358610188483610e+02	2.033346419200365e+03	5.205989542665768e-01	7.424078159206574e-02	2.043963067269087e-02	-5.069012263213284e-03
2.860000000000000e+00	0.000000000000000e+00	-3.871671266172216e-02	1.988747504686463e-02	-6.403055006665246e-04	6.187550760817493e+02	5.686974120835159e-03	2.089412979997320e-03	1.054559085406189e-01	-1.197186043076758e+00	-5.898797836136339e-01	-2.148242593672419e-01	2.778382812130511e-02	1.907244768615112e-02	4.095332558033568e+02	-3.370901457242666e+02	2.027573362355810e+03	5.154189055959500e-01	7.434676236361183e-02	1.992318176895333e-02	-4.965421232762213e-03
2.870000000000000e+00	0.000000000000000e+00	-3.871706648862439e-02	1.943809928874487e-02	-6.429390227650429e-04	6.190082788001519e+02	5.634142961665239e-03	1.910102466116444e-03	1.027820894355192e-01	-1.196928687690986e+00	-5.892850018937973e-01	-2.094760308775112e-01	2.791853945568993e-02	1.875774170453491e-02	4.113881448093251e+02	-3.383205471148875e+02	2.021798680275624e+03	5.102903991280521e-01	7.445228458018233e-02	1.941848692333871e-02	-4.864945535180938e-03
2.880000000000000e+00	0.000000000000000e+00	-3.871530686655181e-02	1.899877679293109e-02	-6.563635570188621e-04	6.192613596932651e+02	5.582487461034298e-03	1.734428073100531e-03	1.001713446651517e-01	-1.196669104162292e+00	-5.887008947872634e-01	-2.042391875147865e-01	2.805159965801415e-02	1.842627030397295e-02	4.132455775164495e+02	-3.395522262840774e+02	2.016022374927199e+03	5.052129227060579e-01	7.455749438474733e-02	1.892493297587818e-02	-4.767399238076320e-03
2.890000000000000e+00	0.000000000000000e+00	-3.871152858291863e-02	1.857227378047885e-02	-6.804396144002283e-04	6.195143189530050e+02	5.531999007249222e-03	1.562539255284528e-03	9.762276069450017e-02	-1.196407326991307e+00	-5.881279134112551e-01	-1.991021036057657e-01	2.818270331354707e-02	1.807946163767084e-02	4.151055515339528e+02	-3.407851865112192e+02	2.010244448294725e+03	5.001859689658358e-01	7.466253118526536e-02	1.844208932630388e-02	-4.672646397101942e-03
2.900000000000000e+00	0.000000000000000e+00	-3.870582703225301e-02	1.816035942334228e-02	-7.149222172345086e-04	6.197671567708768e+02	5.482667048044792e-03	1.394572057509296e-03	9.513548005481810e-02	-1.196143393799589e+00	-5.875664671770767e-01	-1.940577353737942e-01	2.831156209999364e-02	1.771857933206054e-02	4.169680645214796e+02	-3.420194310912246e+02	2.004464902379197e+03	4.952090353359498e-01	7.476752765468322e-02	1.796970793404914e-02	-4.580601055958153e-03
2.910000000000000e+00	0.000000000000000e+00	-3.869829821619718e-02	1.776380584437376e-02	-7.594608992001793e-04	6.200198733379752e+02	5.434479090583659e-03	1.230649115121552e-03	9.270870134362807e-02	-1.195877345329621e+00	-5.870169237901134e-01	-1.891036209388630e-01	2.843790478749450e-02	1.734472248680022e-02	4.188331141890972e+02	-3.432549633345345e+02	1.998683739198408e+03	4.902816240376571e-01	7.487260973093612e-02	1.750772331824828e-02	-4.491227246392023e-03
2.920000000000000e+00	0.000000000000000e+00	-3.868903874350734e-02	1.738238811732424e-02	-8.135997053288249e-04	6.202724688449847e+02	5.387420701456369e-03	1.070879653973929e-03	9.034167922472254e-02	-1.195609225444812e+00	-5.864796092498314e-01	-1.842418803176106e-01	2.856147723862590e-02	1.695882567477442e-02	4.207006982972947e+02	-3.444917865671182e+02	1.992900960786955e+03	4.854032420849103e-01	7.497789661694756e-02	1.705625255773682e-02	-4.404538988197383e-03
2.930000000000000e+00	0.000000000000000e+00	-3.867814583005372e-02	1.701488426684300e-02	-8.767771920051472e-04	6.205249434821793e+02	5.341475506681341e-03	9.153594904249174e-04	8.803372442816294e-02	-1.195339081129499e+00	-5.859548078497784e-01	-1.794792154233214e-01	2.868204240839976e-02	1.656165894209389e-02	4.225708146569838e+02	-3.457299041304746e+02	1.987116569196234e+03	4.805734012843553e-01	7.508350078062948e-02	1.661559529105123e-02	-4.320600289214796e-03
2.940000000000000e+00	0.000000000000000e+00	-3.866571729882060e-02	1.665907526847782e-02	-9.483264269669668e-04	6.207772974394226e+02	5.296625191704883e-03	7.641710313389186e-04	8.578420375028058e-02	-1.195066962488942e+00	-5.854427621775828e-01	-1.748269100659272e-01	2.879938034426364e-02	1.615382780809574e-02	4.244434611294981e+02	-3.469693193816310e+02	1.981330566494445e+03	4.757916182353337e-01	7.518952795488207e-02	1.618623371642920e-02	-4.239525145331578e-03
2.950000000000000e+00	0.000000000000000e+00	-3.865185157990615e-02	1.631174504867481e-02	-1.027474989305207e-03	6.210295309061675e+02	5.252849501401180e-03	6.173832740861910e-04	8.359254005367575e-02	-1.194792922749329e+00	-5.849436731149544e-01	-1.703008299520056e-01	2.891328818610080e-02	1.573577326534332e-02	4.263186356265938e+02	-3.482100356931439e+02	1.975542954766588e+03	4.710574143298801e-01	7.529607713759395e-02	1.576883259180939e-02	-4.161477540481777e-03
2.960000000000000e+00	0.000000000000000e+00	-3.863664771052273e-02	1.596868048477860e-02	-1.113344969463910e-03	6.212816440714569e+02	5.210126240072305e-03	4.750518065429091e-04	8.145821226721861e-02	-1.194517018257776e+00	-5.844576998376840e-01	-1.659214226847816e-01	2.902358016623009e-02	1.530777177962631e-02	4.281963361104490e+02	-3.494520564530987e+02	1.969753736114464e+03	4.663703157527246e-01	7.540324059164207e-02	1.536423923483163e-02	-4.086671446646196e-03
2.970000000000000e+00	0.000000000000000e+00	-3.862020527437592e-02	1.562406553099050e-02	-1.204666645959274e-03	6.215336371239363e+02	5.168430888301891e-03	3.372339571949134e-04	7.938036144373087e-02	-1.194239307230973e+00	-5.839850090858929e-01	-1.617028033871567e-01	2.913008639141062e-02	1.487025284538972e-02	4.300765606160584e+02	-3.506953849943844e+02	1.963962912649184e+03	4.617298533893643e-01	7.551110646262539e-02	1.497253536699191e-02	-4.015255050273787e-03
2.980000000000000e+00	0.000000000000000e+00	-3.860262318158694e-02	1.527503645289038e-02	-1.299845789559422e-03	6.217855102525782e+02	5.127733412549631e-03	2.040342022969307e-04	7.735665709676919e-02	-1.193959847762045e+00	-5.835259338724732e-01	-1.576060454980631e-01	2.923265982301928e-02	1.442527414764913e-02	4.319593074438566e+02	-3.519400243108468e+02	1.958170486493594e+03	4.571355631125279e-01	7.561976791325221e-02	1.459020347142454e-02	-3.946783196545675e-03
2.990000000000000e+00	0.000000000000000e+00	-3.858399783642382e-02	1.492814242719808e-02	-1.399353808236981e-03	6.220372636450531e+02	5.088001307780431e-03	7.549493199428969e-05	7.538619145192370e-02	-1.193678705946712e+00	-5.830806210620788e-01	-1.536143431821390e-01	2.933118713276702e-02	1.397436474397649e-02	4.338445750075815e+02	-3.531859775523197e+02	1.952376459836494e+03	4.525869863701109e-01	7.572930480990014e-02	1.421704852750262e-02	-3.881005703251909e-03
3.000000000000000e+00	0.000000000000000e+00	-3.856442278630626e-02	1.458914025816322e-02	-1.503647993294081e-03	6.222888974854943e+02	5.049201828899668e-03	-4.835660130403179e-05	7.346822748372292e-02	-1.193395948546894e+00	-5.826491689936032e-01	-1.497183244924006e-01	2.942556991548083e-02	1.351879417348780e-02	4.357323617144850e+02	-3.544332479062539e+02	1.946580834870608e+03	4.480836689612066e-01	7.583979025870478e-02	1.385331442190499e-02	-3.817754756086522e-03
3.010000000000000e+00	0.000000000000000e+00	-3.854398871360706e-02	1.426218289223270e-02	-1.612946536170929e-03	6.225404119544040e+02	5.011301963826865e-03	-1.675000539005378e-04	7.160198245191604e-02	-1.193111642136793e+00	-5.822316533839502e-01	-1.459112126204747e-01	2.951572318301271e-02	1.305970422021496e-02	4.376226659671040e+02	-3.556818385649872e+02	1.940783613786406e+03	4.436251609363721e-01	7.595129193369751e-02	1.349917064022343e-02	-3.756896055601163e-03
3.020000000000000e+00	0.000000000000000e+00	-3.852278343565205e-02	1.394981941805074e-02	-1.727228528445774e-03	6.227918072286536e+02	4.974268433495707e-03	-2.819219908091705e-04	6.978662790147362e-02	-1.192825853102891e+00	-5.818281273280337e-01	-1.421888258966006e-01	2.960157536423964e-02	1.259810891310599e-02	4.395154861632593e+02	-3.569317527257437e+02	1.934984798772104e+03	4.392110165976298e-01	7.606387207680548e-02	1.315471226696281e-02	-3.698328817205125e-03
3.030000000000000e+00	0.000000000000000e+00	-3.850089190471993e-02	1.365299506645886e-02	-1.846233961834969e-03	6.230430834814833e+02	4.938067691854029e-03	-3.916158857553524e-04	6.802128966258687e-02	-1.192538647643950e+00	-5.814386212987777e-01	-1.385495777896280e-01	2.968306830506361e-02	1.213489452602483e-02	4.414108206960568e+02	-3.581829935906345e+02	1.929184392013665e+03	4.348407944984660e-01	7.617758749785160e-02	1.281995998554095e-02	-3.641985771165313e-03
